ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Response,Z_Revenue_correct,Age,MntTotal,NumTotalPurchases,AcceptedTotalFirstFiveCmps,AcceptedTotalFirstFiveCmpsMorePilot,TotalYearAfterRegistration,TotalChildren,DaysOfRegistration,NumTotalPurchasesByMonthRegistred,PurchaseEveryNDays
11092,1961,Graduation,Married,27116.0,1,1,2014-03-02,78,12,1,21,2,2,3,2,2,0,3,7,False,False,False,False,False,False,3,False,0,59,38,5,0,0,6,2,120,1.25,24.0
5062,1963,PhD,Married,54072.0,1,1,2013-07-27,71,35,0,4,0,0,0,1,2,0,2,8,False,False,False,False,False,False,3,False,0,57,39,4,0,0,7,2,338,0.35502958579881655,84.5
8969,1977,Graduation,Married,71855.0,0,1,2013-01-16,59,548,31,422,0,112,28,4,5,5,11,3,False,False,False,False,False,False,3,False,0,43,1113,21,0,0,7,1,530,1.1886792452830188,25.238095238095237
4656,1990,2n Cycle,Single,51250.0,1,0,2013-03-30,28,342,32,230,34,32,40,5,10,5,4,9,True,False,False,False,False,False,3,False,0,30,670,19,1,1,7,1,457,1.2472647702407003,24.052631578947366
4480,1973,Master,Married,60432.0,0,1,2014-03-09,61,365,3,15,4,3,11,5,7,2,5,6,False,False,False,False,False,False,3,False,0,47,390,14,0,0,6,1,113,3.7168141592920354,8.071428571428571
9971,1964,PhD,Married,65526.0,0,1,2014-04-11,22,397,19,69,12,0,9,1,4,4,8,2,False,False,False,False,False,False,3,False,0,56,497,16,0,0,6,1,80,6.0,5.0
6729,1988,Graduation,Single,68655.0,0,0,2012-08-10,95,456,19,832,75,118,38,1,4,5,11,3,False,False,False,False,False,False,3,False,0,32,1500,20,0,0,8,0,689,0.8708272859216256,34.449999999999996
1773,1978,2n Cycle,Married,12393.0,0,0,2012-12-04,38,5,6,15,11,7,13,1,2,0,3,9,False,False,False,False,False,False,3,False,0,42,44,5,0,0,8,0,573,0.2617801047120419,114.6
9242,1990,Graduation,Single,64509.0,0,0,2013-08-17,19,836,185,575,24,25,77,1,6,3,9,4,True,False,False,False,False,False,3,True,11,30,1645,18,1,2,7,0,317,1.7034700315457414,17.61111111111111
1764,1975,Graduation,Single,33955.0,1,0,2013-08-09,92,100,2,128,23,7,10,4,5,1,5,8,False,False,False,False,False,False,3,False,0,45,260,11,0,0,7,1,325,1.0153846153846153,29.545454545454547
6215,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,False,False,False,False,False,False,3,True,11,43,24,4,0,1,7,2,183,0.6557377049180328,45.74999999999999
10099,1984,Graduation,Married,55434.0,1,0,2013-10-05,21,238,115,215,169,69,76,3,5,3,13,4,False,False,False,False,False,False,3,False,0,36,806,21,0,0,7,1,268,2.3507462686567164,12.761904761904761
5423,1983,Graduation,Together,28359.0,1,0,2013-10-27,35,6,0,5,2,1,2,1,1,0,2,7,False,False,False,False,False,False,3,False,0,37,14,3,0,0,7,1,246,0.3658536585365854,81.99999999999999
940,1987,Graduation,Single,57100.0,1,0,2014-05-18,9,158,11,99,15,11,17,2,3,2,7,3,False,False,False,False,False,False,3,False,0,33,294,12,0,0,6,1,43,8.372093023255815,3.583333333333333
3011,1965,Graduation,Married,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,False,False,False,False,False,False,3,False,0,55,221,10,0,0,6,1,154,1.9480519480519478,15.400000000000002
3298,1956,Master,Married,52973.0,0,1,2012-11-08,92,856,0,76,12,9,199,7,9,6,9,8,False,False,False,False,False,False,3,False,0,64,953,24,0,0,8,1,599,1.2020033388981637,24.958333333333332
8286,1965,PhD,Together,51717.0,0,1,2013-08-20,55,98,1,17,0,1,5,1,3,0,4,7,False,True,False,False,False,False,3,False,0,55,117,7,1,1,7,1,314,0.6687898089171974,44.85714285714286
9668,1971,Graduation,Married,18793.0,1,0,2013-01-12,14,4,16,20,0,17,20,3,2,0,4,8,False,False,False,False,False,False,3,False,0,49,57,6,0,0,7,1,534,0.33707865168539325,89.0
5120,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,False,False,False,False,False,False,3,False,0,38,1257,18,0,0,8,0,643,0.8398133748055987,35.72222222222222
6097,1959,Graduation,Single,50664.0,1,1,2013-01-16,64,313,8,104,6,4,126,9,8,1,6,9,False,False,False,False,False,False,3,False,0,61,435,15,0,0,7,2,530,0.8490566037735848,35.333333333333336
7019,1963,Graduation,Together,54414.0,1,1,2013-01-23,49,109,18,16,24,26,18,4,3,1,5,4,False,False,False,False,False,False,3,False,0,57,193,9,0,0,7,2,523,0.5162523900573613,58.111111111111114
7408,1952,PhD,Married,54549.0,0,1,2014-03-03,8,216,2,6,0,0,9,2,5,1,4,7,False,False,False,False,False,False,3,False,0,68,224,10,0,0,6,1,119,2.5210084033613445,11.9
8041,1971,PhD,Widow,47111.0,0,1,2012-09-08,35,595,71,153,120,112,41,6,3,2,10,9,False,False,False,False,False,False,3,False,0,49,1051,15,0,0,8,1,660,0.6818181818181818,44.0
252,1963,PhD,Divorced,41003.0,0,0,2013-03-17,11,123,133,142,71,44,88,1,6,2,8,6,False,False,False,False,False,False,3,False,0,57,513,16,0,0,7,0,470,1.021276595744681,29.374999999999996
9986,1982,Graduation,Together,19444.0,1,0,2014-02-22,8,16,0,23,3,2,10,3,4,1,2,7,False,False,False,False,False,False,3,True,11,38,44,7,0,1,6,1,128,1.640625,18.285714285714285
3276,1976,2n Cycle,Together,36301.0,1,0,2013-10-25,53,11,12,35,3,5,12,1,3,0,3,7,False,False,False,False,False,False,3,False,0,44,66,6,0,0,7,1,248,0.7258064516129031,41.333333333333336
3859,1947,PhD,Together,73059.0,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,False,False,False,False,False,False,3,False,0,73,1024,25,0,0,7,1,303,2.4752475247524752,12.120000000000001
3570,1969,PhD,Together,42731.0,1,0,2013-10-21,64,159,2,51,6,2,24,3,4,1,5,5,False,False,False,False,False,False,3,False,0,51,220,10,0,0,7,1,252,1.1904761904761905,25.2
3783,1959,PhD,Married,52854.0,1,1,2014-03-24,43,105,0,10,0,1,0,2,2,1,4,5,False,False,False,False,False,False,3,False,0,61,116,7,0,0,6,2,98,2.142857142857143,14.0
10207,1978,Graduation,Together,22775.0,1,0,2013-06-19,40,5,1,8,0,0,1,1,1,0,2,8,False,False,False,False,False,False,3,False,0,42,14,3,0,0,7,1,376,0.2393617021276596,125.33333333333333
10906,1948,PhD,Together,46681.0,0,2,2013-10-08,52,269,15,69,15,19,38,2,4,6,4,5,False,False,False,False,False,False,3,False,0,72,387,14,0,0,7,2,265,1.5849056603773584,18.92857142857143
3427,1955,PhD,Married,59821.0,0,1,2013-04-12,11,629,0,70,0,0,35,6,11,2,7,8,False,False,False,False,False,False,3,False,0,65,699,20,0,0,7,1,444,1.3513513513513513,22.2
5209,1954,Graduation,Divorced,50002.0,0,1,2013-06-17,21,443,5,71,21,16,82,2,8,2,7,7,False,False,False,False,False,False,3,False,0,66,556,17,0,0,7,1,378,1.3492063492063493,22.235294117647058
10711,1945,Graduation,Married,69755.0,0,0,2013-10-02,23,217,77,373,111,23,93,1,3,6,12,1,False,False,False,False,False,False,3,False,0,75,801,21,0,0,7,0,271,2.3247232472324724,12.904761904761905
10785,1969,Graduation,Married,44078.0,1,1,2014-06-19,17,24,1,10,2,0,4,2,2,0,3,5,False,False,False,False,False,False,3,False,0,51,37,5,0,0,6,2,11,13.636363636363637,2.1999999999999997
2814,1976,Master,Together,30560.0,1,0,2013-06-27,6,9,1,5,4,5,7,1,1,0,3,7,False,False,False,False,False,False,3,False,0,44,24,4,0,0,7,1,368,0.32608695652173914,92.0
6866,1969,Master,Together,35924.0,1,1,2014-03-23,56,8,0,14,2,3,7,1,1,0,3,5,False,False,False,False,False,False,3,False,0,51,27,4,0,0,6,2,99,1.2121212121212122,24.75
1665,1964,PhD,Divorced,64140.0,0,2,2013-09-23,71,1459,0,61,0,15,215,5,2,5,6,5,True,False,True,False,True,False,3,True,11,56,1535,13,3,4,7,2,280,1.3928571428571428,21.53846153846154
6575,1981,Graduation,Together,56386.0,1,1,2012-10-27,51,230,48,214,13,32,75,8,9,1,7,9,False,False,False,False,False,False,3,False,0,39,537,17,0,0,8,2,611,0.8346972176759411,35.94117647058824
3829,1979,Basic,Together,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,False,False,False,False,False,False,3,False,0,41,20,4,0,0,7,1,202,0.594059405940594,50.5
3091,1981,2n Cycle,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,False,False,False,False,False,False,3,False,0,39,767,20,0,0,6,1,59,10.16949152542373,2.9499999999999997
10141,1960,Master,Divorced,39228.0,0,0,2013-05-10,1,7,1,6,0,3,3,1,0,0,3,4,False,False,False,False,False,False,3,False,0,60,17,3,0,0,7,0,416,0.21634615384615383,138.66666666666669
5177,1974,Master,Married,58494.0,0,1,2013-12-12,56,298,7,68,4,0,19,2,6,2,6,6,False,False,False,False,False,False,3,False,0,46,377,14,0,0,7,1,200,2.1,14.285714285714285
7005,1981,Graduation,Single,58684.0,0,0,2014-06-16,71,479,35,179,28,7,85,1,5,3,12,2,False,True,False,False,False,False,3,False,0,39,728,20,1,1,6,0,14,42.857142857142854,0.7000000000000001
6409,1967,Graduation,Divorced,57136.0,0,0,2013-05-18,18,267,140,599,34,12,127,1,7,5,7,6,False,False,False,False,False,False,3,True,11,53,1052,19,0,1,7,0,408,1.397058823529412,21.473684210526315
7485,1950,PhD,Widow,56551.0,1,1,2014-05-07,48,67,4,32,17,2,16,3,2,1,4,4,False,False,False,False,False,False,3,False,0,70,122,7,0,0,6,2,54,3.888888888888889,7.714285714285714
8079,1982,Graduation,Married,22448.0,1,0,2014-02-26,86,3,1,8,23,2,18,3,2,1,3,3,False,False,False,False,False,False,3,False,0,38,37,6,0,0,6,1,124,1.4516129032258063,20.666666666666668
8395,1961,Graduation,Single,82014.0,0,0,2012-08-20,48,980,37,265,35,163,31,1,3,6,12,6,False,False,False,False,False,False,3,True,11,59,1480,21,0,1,8,0,679,0.9278350515463918,32.33333333333333
10352,1963,Graduation,Widow,34213.0,1,1,2012-09-07,2,50,4,28,6,3,26,3,3,1,2,9,False,False,False,False,False,False,3,True,11,57,91,6,0,1,8,2,661,0.2723146747352496,110.16666666666667
4931,1977,Graduation,Together,157146.0,0,0,2013-04-29,13,1,0,1725,2,1,1,0,0,28,0,1,False,False,False,False,False,False,3,False,0,43,1729,28,0,0,7,0,427,1.9672131147540985,15.249999999999998
13,1947,PhD,Widow,25358.0,0,1,2013-07-22,57,19,0,5,0,0,8,2,1,0,3,6,False,False,False,False,False,False,3,False,0,73,24,4,0,0,7,1,343,0.3498542274052478,85.75
1834,1978,Master,Single,35544.0,1,0,2014-03-08,77,30,5,23,4,1,4,1,2,0,3,7,False,False,False,False,False,False,3,False,0,42,63,5,0,0,6,1,114,1.3157894736842106,22.799999999999997
2285,1954,Master,Together,36634.0,0,1,2013-05-28,0,213,9,76,4,3,30,3,5,2,5,7,False,False,False,False,False,False,3,False,0,66,305,12,0,0,7,1,398,0.9045226130653266,33.16666666666667
2295,1954,PhD,Married,62670.0,0,1,2014-02-02,57,539,30,92,80,46,38,1,5,3,13,3,False,False,False,False,False,False,3,False,0,66,787,21,0,0,6,1,148,4.256756756756756,7.047619047619048
1378,1972,2n Cycle,Together,50334.0,0,1,2013-07-24,24,284,16,160,84,16,134,6,7,4,6,6,False,False,False,False,False,False,3,False,0,48,560,17,0,0,7,1,341,1.4956011730205279,20.058823529411764
2781,1981,Graduation,Single,72066.0,0,0,2014-06-23,55,1003,34,536,134,51,34,1,4,6,6,2,False,False,True,True,False,False,3,True,11,39,1758,16,2,3,6,0,7,68.57142857142857,0.4375
1165,1958,PhD,Single,50729.0,1,1,2013-05-02,62,239,13,143,45,4,52,9,6,2,7,6,False,False,False,False,False,False,3,False,0,62,444,15,0,0,7,2,424,1.0613207547169812,28.266666666666666
1404,1968,Graduation,Together,34916.0,2,0,2013-05-15,89,51,23,82,33,0,42,4,5,1,3,9,False,False,False,False,False,False,3,False,0,52,189,9,0,0,7,2,411,0.6569343065693432,45.66666666666666
6457,1976,Graduation,Divorced,64892.0,0,1,2014-05-29,77,527,24,230,32,24,65,2,6,4,12,4,False,False,False,False,False,False,3,False,0,44,837,22,0,0,6,1,32,20.625,1.4545454545454546
2639,1966,Graduation,Single,43602.0,1,1,2014-01-10,45,19,5,12,10,3,19,3,3,1,2,6,False,False,False,False,False,False,3,False,0,54,49,6,0,0,6,2,171,1.0526315789473684,28.5
8299,1989,PhD,Single,33996.0,0,0,2013-09-11,46,40,2,15,8,0,6,1,1,1,3,4,False,False,False,False,False,False,3,False,0,31,65,5,0,0,7,0,292,0.5136986301369864,58.39999999999999
6437,1985,2n Cycle,Single,41473.0,1,0,2013-06-19,80,21,8,20,15,3,9,1,2,0,3,7,False,False,False,False,False,False,3,False,0,35,67,5,0,0,7,1,376,0.39893617021276595,75.2
6912,1967,PhD,Married,63246.0,0,2,2013-08-20,60,593,30,91,29,22,7,1,6,3,12,4,False,False,False,False,False,False,3,False,0,53,765,21,0,0,7,2,314,2.006369426751592,14.952380952380954
7327,1959,PhD,Married,36732.0,1,1,2013-12-29,71,21,5,3,10,1,7,3,1,1,4,2,False,False,False,False,False,False,3,False,0,61,40,6,0,0,7,2,183,0.9836065573770493,30.499999999999996
5299,1970,PhD,Married,69084.0,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,False,False,False,False,False,False,3,False,0,50,1556,23,0,0,7,1,223,3.094170403587444,9.695652173913043
4127,1967,PhD,Married,77766.0,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,True,False,False,False,False,False,3,True,11,53,1502,32,1,2,7,1,493,1.947261663286004,15.40625
8143,1985,PhD,Single,37929.0,0,0,2013-07-30,49,202,2,46,3,2,10,2,4,2,5,7,False,True,False,True,False,False,3,True,11,35,255,11,2,3,7,0,335,0.9850746268656717,30.454545454545453
1964,1951,Graduation,Together,86610.0,0,0,2013-09-05,66,446,107,768,33,196,53,1,5,6,6,2,False,False,False,False,False,False,3,False,0,69,1550,17,0,0,7,0,298,1.7114093959731542,17.529411764705884
3690,1986,Master,Married,80141.0,0,0,2013-01-11,20,1184,102,673,52,40,40,1,7,4,10,6,False,False,True,False,False,False,3,True,11,34,2051,21,1,2,7,0,535,1.177570093457944,25.476190476190474
3433,1955,2n Cycle,Married,72635.0,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,False,False,False,True,False,False,3,False,0,65,874,20,1,1,7,0,392,1.530612244897959,19.6
3389,1970,Graduation,Married,69016.0,0,1,2012-11-22,61,726,53,363,123,107,161,4,8,9,13,5,False,False,False,False,False,False,3,False,0,50,1372,30,0,0,8,1,585,1.5384615384615385,19.5
4712,1991,2n Cycle,Together,20193.0,0,0,2012-11-28,18,8,8,22,24,11,9,1,1,1,4,4,False,False,False,False,False,False,3,False,0,29,73,6,0,0,8,0,579,0.31088082901554404,96.5
1170,1975,Graduation,Married,27573.0,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8,False,False,False,False,False,False,3,False,0,45,229,10,0,0,7,1,462,0.6493506493506493,46.2
6347,1979,Basic,Single,15862.0,1,0,2013-06-27,26,1,1,4,11,9,10,1,1,0,3,8,False,False,False,False,False,False,3,False,0,41,26,4,0,0,7,1,368,0.32608695652173914,92.0
4065,1976,PhD,Married,49544.0,1,0,2013-02-12,0,308,0,73,0,0,23,2,5,1,8,7,False,False,False,False,False,False,3,False,0,44,381,14,0,0,7,1,503,0.8349900596421471,35.92857142857143
8230,1980,Graduation,Married,33228.0,1,0,2014-01-23,28,22,2,31,7,4,5,1,2,0,3,7,False,False,False,False,False,False,3,False,0,40,66,5,0,0,6,1,158,0.949367088607595,31.599999999999998
1215,1978,Graduation,Together,70440.0,0,0,2013-10-08,49,690,117,499,76,102,88,1,5,10,7,3,False,False,False,True,False,False,3,False,0,42,1484,22,1,1,7,0,265,2.490566037735849,12.045454545454547
5939,1971,Graduation,Together,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,4,3,1,3,5,False,False,False,False,False,False,3,False,0,49,89,7,0,0,6,2,164,1.2804878048780488,23.428571428571427
2156,1955,PhD,Married,22554.0,1,1,2012-11-03,38,27,0,10,0,0,4,4,2,0,4,5,False,False,False,False,False,False,3,False,0,65,37,6,0,0,8,2,604,0.2980132450331126,100.66666666666666
7788,1983,PhD,Married,23536.0,1,0,2014-06-04,53,6,0,3,0,0,1,1,0,0,3,3,False,False,False,False,False,False,3,False,0,37,9,3,0,0,6,1,26,3.4615384615384612,8.666666666666668
10323,1952,Graduation,Married,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,False,False,False,False,False,False,3,False,0,68,258,11,0,0,7,1,248,1.3306451612903225,22.545454545454547
7947,1969,Graduation,Married,42231.0,1,1,2014-03-25,99,24,0,8,0,1,4,1,1,0,3,5,False,False,False,False,False,False,3,False,0,51,33,4,0,0,6,2,97,1.2371134020618557,24.25
1891,1980,Master,Divorced,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1,4,6,5,2,False,False,False,False,False,False,3,True,11,40,1671,15,0,1,8,0,691,0.6512301013024602,46.06666666666667
2570,1968,Graduation,Together,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,4,10,4,7,8,False,True,False,False,True,False,3,True,11,52,769,21,2,3,7,1,342,1.8421052631578947,16.285714285714285
9256,1971,Graduation,Single,58350.0,0,1,2013-01-04,5,493,26,206,116,80,80,4,8,3,12,6,False,False,False,False,False,False,3,False,0,49,921,23,0,0,7,1,542,1.2730627306273063,23.565217391304348
295,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,False,False,False,False,False,False,3,False,0,31,1073,21,0,0,7,0,346,1.8208092485549132,16.476190476190478
7397,1951,Graduation,Single,49090.0,0,1,2013-07-19,45,494,5,82,7,0,100,3,7,2,9,7,False,False,False,False,False,False,3,False,0,69,588,18,0,0,7,1,346,1.560693641618497,19.22222222222222
6349,1987,Master,Divorced,61787.0,0,0,2013-07-06,71,621,73,414,78,48,85,1,8,4,6,5,False,False,False,False,False,False,3,False,0,33,1234,18,0,0,7,0,359,1.5041782729805013,19.944444444444446
10790,1985,PhD,Married,18169.0,1,0,2013-02-19,40,9,0,5,0,0,7,1,1,0,2,8,False,False,False,False,False,False,3,False,0,35,14,3,0,0,7,1,496,0.18145161290322578,165.33333333333334
10398,1981,2n Cycle,Single,24336.0,1,0,2012-08-27,82,1,6,2,8,2,12,1,1,0,2,7,False,False,False,False,False,False,3,False,0,39,19,3,0,0,8,1,672,0.13392857142857142,224.0
2431,1990,Graduation,Married,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,1,2,0,3,8,False,False,False,False,False,False,3,False,0,30,53,5,0,0,8,0,546,0.27472527472527475,109.19999999999999
550,1952,Graduation,Divorced,62335.0,0,1,2013-05-23,87,243,131,217,85,6,26,2,3,3,13,2,False,False,False,False,False,False,3,False,0,68,682,19,0,0,7,1,403,1.41439205955335,21.210526315789473
1890,1971,2n Cycle,Together,42033.0,1,1,2012-09-19,95,11,1,4,2,0,7,1,1,0,2,7,False,False,False,False,False,False,3,False,0,49,18,3,0,0,8,2,649,0.13867488443759632,216.33333333333331
10742,1983,PhD,Married,86580.0,0,0,2013-02-27,72,532,21,127,26,20,20,0,4,2,5,1,False,False,True,False,False,False,3,False,0,37,726,11,1,1,7,0,488,0.6762295081967213,44.36363636363636
10356,1957,PhD,Divorced,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,1,1,0,3,7,False,False,False,False,False,False,3,False,0,63,31,4,0,0,8,2,646,0.18575851393188852,161.50000000000003
4676,1951,Master,Widow,73705.0,0,2,2014-03-05,86,612,91,520,258,107,107,2,9,6,8,5,False,False,False,False,False,False,3,False,0,69,1588,23,0,0,6,2,117,5.897435897435898,5.08695652173913
8852,1976,Graduation,Married,61064.0,0,1,2012-08-31,80,387,126,342,0,45,180,5,8,4,11,6,False,False,False,False,False,False,3,False,0,44,900,23,0,0,8,1,668,1.032934131736527,29.043478260869563
3565,1955,Master,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,3,3,0,3,7,False,False,False,False,False,False,3,False,0,65,70,6,0,0,6,2,92,1.9565217391304346,15.333333333333336
5294,1989,Graduation,Single,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,3,3,0,4,7,False,False,False,False,False,False,3,False,0,31,53,7,0,0,7,1,222,0.9459459459459459,31.714285714285715
1958,1973,PhD,Together,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,6,8,2,9,5,False,False,False,False,False,False,3,False,0,47,647,19,0,0,6,1,101,5.643564356435643,5.315789473684211
7349,1973,Basic,Together,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,4,3,1,3,8,False,False,False,False,False,False,3,True,11,47,61,7,0,1,8,1,636,0.33018867924528306,90.85714285714285
8799,1984,PhD,Married,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,3,3,1,4,7,False,False,False,False,False,False,3,False,0,36,150,8,0,0,7,1,280,0.8571428571428571,35.0
1351,1956,Master,Together,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,4,7,8,13,6,False,False,True,False,False,False,3,False,0,64,1208,28,1,1,8,1,648,1.2962962962962963,23.142857142857142
1045,1965,Graduation,Together,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,2,5,2,4,7,False,False,False,False,False,False,3,False,0,55,259,11,0,0,8,1,683,0.48316251830161056,62.090909090909086
7732,1978,Graduation,Married,64813.0,1,0,2014-01-02,81,293,0,124,179,97,52,1,7,2,10,5,False,False,False,False,False,False,3,False,0,42,693,19,0,0,6,1,179,3.184357541899441,9.421052631578947
8070,1973,PhD,Married,54222.0,0,1,2014-03-01,98,199,12,31,3,12,7,1,3,3,5,3,False,False,False,False,False,False,3,False,0,47,257,11,0,0,6,1,121,2.7272727272727275,10.999999999999998
477,1986,Graduation,Married,83512.0,0,0,2014-06-17,31,1060,61,835,80,20,101,1,4,7,10,1,True,False,True,True,True,False,3,True,11,34,2056,21,4,5,6,0,13,48.46153846153846,0.6190476190476191
7832,1959,Master,Married,77520.0,0,1,2013-08-28,30,940,44,396,0,88,58,1,8,7,7,4,True,False,True,True,False,False,3,True,11,61,1468,22,3,4,7,1,306,2.1568627450980395,13.909090909090907
2202,1978,Graduation,Together,41154.0,0,1,2013-04-09,98,44,2,11,2,3,7,1,1,0,4,5,False,False,False,False,False,False,3,False,0,42,62,5,0,0,7,1,447,0.33557046979865773,89.39999999999999
7396,1966,Graduation,Married,80398.0,0,0,2012-11-10,92,342,51,936,207,35,26,1,5,8,12,3,False,False,True,False,False,False,3,False,0,54,1571,25,1,1,8,0,597,1.256281407035176,23.88
4055,1992,Basic,Single,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,2,3,0,3,6,False,False,False,False,False,False,3,False,0,28,44,6,0,0,6,1,32,5.625,5.333333333333333
10340,1984,Graduation,Together,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,6,6,1,5,8,False,False,False,False,False,False,3,False,0,36,310,12,0,0,8,1,594,0.6060606060606061,49.5
10091,1956,Graduation,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,2,6,3,6,5,False,False,False,False,False,False,3,False,0,64,1027,15,0,0,7,1,406,1.1083743842364533,27.066666666666663
7629,1977,Graduation,Married,22108.0,1,1,2014-05-08,46,5,3,9,6,2,6,2,2,0,3,7,False,False,False,False,False,False,3,False,0,43,25,5,0,0,6,2,53,2.8301886792452833,10.6
10640,1974,Graduation,Together,44392.0,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,False,False,False,False,False,False,3,False,0,46,182,9,0,0,7,2,298,0.9060402684563759,33.11111111111111
3498,1976,PhD,Married,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,True,False,False,False,False,False,3,True,11,44,770,21,1,2,8,1,582,1.0824742268041239,27.71428571428571
6742,1979,Graduation,Married,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,False,False,False,False,False,True,3,False,0,41,9,3,0,0,7,1,533,0.16885553470919326,177.66666666666666
1172,1983,PhD,Married,92491.0,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3,False,True,True,True,False,False,3,True,11,37,2012,24,3,4,7,0,425,1.6941176470588235,17.708333333333332
569,1991,Graduation,Single,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,False,True,True,True,False,False,3,True,11,29,1880,18,3,4,7,0,198,2.7272727272727275,10.999999999999998
4686,1962,PhD,Widow,82571.0,0,0,2014-04-02,28,861,31,558,62,95,79,0,6,5,13,2,False,False,True,False,False,False,3,False,0,58,1607,24,1,1,6,0,89,8.089887640449438,3.708333333333333
1381,1982,PhD,Single,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,False,False,False,False,False,False,3,True,11,38,306,12,0,1,6,1,153,2.3529411764705883,12.75
2634,1979,Master,Single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,False,False,False,False,False,False,3,True,11,41,62,6,0,1,6,1,73,2.4657534246575343,12.166666666666666
10905,1955,Graduation,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,False,False,False,False,False,False,3,True,11,65,252,11,0,1,8,2,609,0.541871921182266,55.36363636363636
1744,1965,Basic,Single,23529.0,0,1,2013-01-07,67,9,7,13,3,2,20,1,1,1,2,6,False,False,False,False,False,False,3,False,0,55,34,4,0,0,7,1,539,0.22263450834879409,134.75
1000,1961,Master,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,False,False,False,False,False,False,3,False,0,59,910,23,0,0,7,2,479,1.4405010438413361,20.82608695652174
3828,1951,Graduation,Married,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,False,False,False,False,False,False,3,False,0,69,1132,26,0,0,7,1,498,1.5662650602409638,19.153846153846153
8605,1964,PhD,Together,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,False,False,False,False,False,False,3,False,0,56,62,5,0,0,6,2,99,1.5151515151515151,19.8
10304,1959,Graduation,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,False,False,False,False,False,False,3,False,0,61,41,4,0,0,8,0,549,0.2185792349726776,137.25
4351,1955,Graduation,Divorced,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,True,False,False,False,False,False,3,False,0,65,30,4,1,1,7,2,429,0.2797202797202797,107.25000000000001
10129,1966,Graduation,Together,82427.0,0,0,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1,False,False,True,False,False,False,3,False,0,54,1349,20,1,1,6,0,110,5.454545454545455,5.499999999999999
2499,1958,2n Cycle,Single,75342.0,0,1,2013-05-06,38,204,97,97,21,118,26,1,5,2,10,4,False,False,False,False,False,False,3,False,0,62,537,17,0,0,7,1,420,1.2142857142857142,24.705882352941178
